,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BK,BBWI,BAX,BDX,BBY,BIO,TECH,BIIB,BLK,BX,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CHRW,CDNS,CPT,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,COO,CPRT,GLW,CPAY,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DECK,DE,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQR,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,BEN,FCX,GRMN,IT,GE,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KEY,KMB,KIM,KMI,KKR,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PANW,PARA,PH,PAYX,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VTRS,V,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
MMM,1.0,0.5235794832779862,0.4423446141507921,0.3234980120350842,0.5049229024627128,0.3390573454508895,0.24913895385784388,0.36483577344627915,0.4654858090714476,0.4477629787457875,0.48878790030858876,0.31602784028140535,0.38731515512677656,0.41937273581449,0.36389327210766353,0.527010946728343,0.36453121573109404,0.448369345870475,0.3898819061797602,0.39017397137924126,0.3968556669254046,0.2823781586963293,0.3958141562295053,0.35371135961677225,0.36617684821298097,0.31465886348002126,0.4830712256223207,0.4629797184722402,0.36000722436257815,0.33365107725139925,0.5469895523247318,0.6069376516147703,0.389311765709435,0.5528759546689089,0.4468322498694289,0.3788165062376163,0.4146923929286107,0.32266037008410103,0.39867254131234664,0.39818635347430725,0.4144486230487954,0.41236538645926424,0.40749172102123205,0.4177539276329618,0.3902384644188204,0.39915180839163117,0.38272676615534845,0.375906076121207,0.5171318591683923,0.324521738004005,0.3679232664985583,0.5506300180949045,0.22213355001471213,0.3405670505349527,0.3975387760904688,0.5173753431841315,0.5029292203875471,0.33662515962643674,0.3936006129580822,0.36238311718884836,0.3732609208344222,0.306159350088641,0.30946997524479136,0.22124485922093487,0.5597124441486401,0.4475297660969944,0.39821817986734065,0.3651359514945282,0.4833823231229933,0.3962628252089811,0.2800953050728174,0.3859220758512677,0.44400890057560266,0.41794273149672095,0.3699236742797915,0.3040817297637743,0.4276711124021871,0.36794896774644054,0.322227912376683,0.37400619934236434,0.2084498685458349,0.49276104089761613,0.35584521966938976,0.40215312881568915,0.3447135573171382,0.55763870039295,0.23205571502164993,0.5118922734713853,0.44291585497756125,0.5290405770839303,0.33717489000780093,0.3029019229829286,0.37959122359323805,0.3206669494970565,0.359395124208219,0.4574000347700755,0.32714956057585276,0.41663614523250175,0.17979583110019895,0.45069552625998327,0.2716490488733423,0.35423738963481144,0.46352030100408864,0.4661981438127647,0.4997475661615383,0.5154261241727858,0.22235784456398225,0.3251108175149575,0.32612713397567333,0.45201675753497855,0.4525234961672922,0.3773394019162766,0.4298310554405589,0.26528330092435953,0.36781370483904474,0.29871484910622925,0.38432711598316666,0.3930210823925965,0.42495530816336147,0.5643980708362747,0.41588665985212425,0.32294700083409034,0.3554384725281756,0.26130691714204557,0.35574206987137214,0.4956973654048757,0.5545203494498145,0.3589315477055355,0.4219693321078446,0.3606610702808522,0.316110452156888,0.2834588748960654,0.48287605776717313,0.39979558286799527,0.33876516851901706,0.17979961607316436,0.2893502971471615,0.333060717415022,0.4628130511320271,0.2510770514943601,0.2622751431124416,0.34967069503498693,0.23656708408285063,0.5747595070140664,0.39870231342507706,0.3820465200707643,0.35696231600060874,0.5334854601752586,0.5670789196741772,0.5932473208392696,0.3531129929849082,0.5465831217300484,0.34306417763267805,0.35183509559182075,0.2386589789126205,0.34063553862944335,0.5842053606413563,0.17646157622412395,0.34608373688159344,0.34774624757107525,0.28929472845857973,0.23658853766028806,0.38771367372485727,0.3639462938749598,0.3698147074818323,0.3914485456075224,0.37172420505888987,0.3618853380144693,0.34575847204151455,0.37023405466582643,0.3105225319863654,0.49921076084749955,0.31266254796575804,0.4147410380610101,0.39241676259848063,0.4152080165138704,0.343735589844549,0.5002507810577761,0.3973904273088907,0.4889380193203793,0.40431692994034624,0.484858891174884,0.2584957724758305,0.3049989838387666,0.4552390542436502,0.3951989526690097,0.42838748972301705,0.2396923110776167,0.5444643616468735,0.3871352628670407,0.4293108739220016,0.3857581931494241,0.4677104817194384,0.24178578138394774,0.3461171729033406,0.5262936022141558,0.26077871088457955,0.4457531286671415,0.512219088634329,0.3111422678204322,0.4424391247360449,0.3533829302520978,0.5351632814907061,0.3640582993676283,0.44145172659956805,0.3805009413099766,0.3846799081513367,0.33656016664828686,0.4231143323608076,0.2882741925774504,0.35697971795540884,0.37833207429577626,0.329604505815958,0.48881422043638695,0.6346812432268845,0.2845443565636705,0.41607176132877155,0.4641517506454623,0.519762076804717,0.2772777811414152,0.4810699498917114,0.4460872956206597,0.5044795460220213,0.5688053966166019,0.33183473688749604,0.6737948422309944,0.213815884534013,0.18630366599074422,0.4087328840436179,0.3812329482112065,0.45014500687372305,0.5086122861825408,0.48913408073473186,0.40180830048154326,0.37185510749656586,0.5375367145620356,0.41823273679388123,0.4131949694660061,0.4602941645812443,0.43092991479518283,0.4006241265881857,0.4940164562588868,0.46192094455073973,0.4867007923868221,0.5285871902462291,0.39744129110072923,0.2979180848125698,0.47498092823507115,0.34308429916103406,0.3896948235233776,0.35856212096252155,0.4315327146660968,0.3858770400719474,0.21325383720715024,0.387542748378635,0.3881267006341593,0.3881543866530969,0.34143140188738014,0.35678321482347797,0.4067110501299724,0.2664454966516343,0.5082622203897874,0.3566596552908782,0.46366359450196665,0.41728278390241774,0.5424666197883059,0.4459649471445981,0.267080508613893,0.505528475133142,0.4745130156301259,0.30391959335077834,0.35033195258709066,0.22713504265229667,0.4124983050734661,0.4674977142638842,0.41046554863360596,0.5123763336089853,0.46791227253728607,0.22112689231882424,0.3462163033549868,0.4051764084051666,0.30732247685235065,0.44916848580349383,0.31306633730215333,0.2935095263446427,0.5362262242840556,0.47288437164174263,0.39699243107368765,0.4403169308234959,0.36250220954734463,0.40547960559988816,0.36824090192759307,0.4584503685082522,0.23677433477224508,0.37658311155310153,0.42013817511953305,0.3802316944417025,0.3143071570363826,0.4709406713379979,0.5402395653389631,0.3374896883077619,0.40980667039516433,0.37552556442059193,0.4281357796430775,0.4233202442110162,0.21829208362476013,0.12046134184471079,0.4423124150755316,0.43495603064591637,0.3326842028681173,0.3529030903498911,0.5327945225411679,0.5262766597177194,0.5317475965195555,0.3692105634872896,0.33650280422339135,0.3087785465279767,0.4684535386181855,0.32118166858334724,0.40646607643063615,0.3866433891095188,0.3201353747752575,0.31262110768047247,0.43479193671011535,0.48659383823339675,0.38613776385030457,0.3406230806710919,0.4088801164211085,0.5353767819828293,0.4766320936361537,0.19060546775919068,0.36453909408963214,0.5953830614395308,0.5357040801892707,0.5649605842493683,0.4215205233986075,0.35691033462856814,0.14684358287928412,0.39930674746791406,0.40118626731955265,0.3564508873094083,0.5251866690478559,0.4183103337133557,0.5406482045456321,0.4033644118600108,0.5515752293462487,0.386267802692433,0.35382669296552155,0.4271759246968643,0.5600481873421402,0.3640631328957204,0.36974189835630517,0.3166914530617188,0.40763992672153043,0.42493062942704185,0.3508819583744456,0.3612600791084998,0.39471445840830016,0.5004159809397046,0.4598410365959083,0.3385979086151235,0.3913141857708432,0.22100616061718942,0.48099972039937,0.41502565308195577,0.31370111895053704,0.4071759962175752,0.5451379213052474,0.34922417147283663,0.5476005059030866,0.3624851387033451,0.3611712634338652,0.44838974073321486,0.314767787280119,0.33599310925493614,0.3773802973261974,0.3535868319280743,0.3763304476643683,0.26608041916177266,0.47862010377407255,0.3847031158483256,0.3970024035728229,0.2860136074597107,0.5360271426964273,0.3442623386529512,0.36629841262233526,0.6064374038418258,0.3988736814035607,0.5143924655318965,0.43116580028531903,0.41289426768517196,0.4651397433829055,0.21526801684582478,0.3382220694989749,0.3881114008618967,0.2918198723554398,0.5576599082910293,0.23596277566877455,0.43704794362832405,0.27999090820831596,0.328948559927337,0.5303272582956525,0.4488150147447268,0.4081492692023903,0.3945935707226662,0.19576307112305769,0.47193600596182883,0.5152642970051561,0.411440212934058,0.42036862900285876,0.3456785945183504,0.5213100104279524,0.3767024203464937,0.44476883293007724,0.42101952411584453,0.49857699268673455,0.28715580009570907,0.2993563767062767,0.5224554447218855,0.37786082993050457,0.3161709548777809,0.5141862442708512,0.3488556587782177,0.48808756696474304,0.4943013094974396,0.3696197030932477,0.40009215833501177,0.3552132747803981,0.3066471762035139,0.3816679326682109,0.40492464672836026,0.3367407699966483,0.2595243269873903,0.3225706422550086,0.4720411752522838,0.4080091874120398,0.4399353342838076,0.46403995221586797,0.47366162572396014,0.3955068185499831,0.2841946512067723,0.42942192378224475,0.329098389386887,0.40629329057047336,0.4470174910458798,0.3362506484541433,0.5011320339640334,0.30400997095906895,0.2984436479747233,0.38549094817347634,0.4800672414740178,0.2989298266091756,0.3930572651074961,0.3244178844091814,0.3198843094706089,0.5798769009748715,0.3978365310897334,0.4092583148218541,0.40360812814491587,0.3832781266683398
AOS,0.5235794832779862,1.0,0.3864544351909446,0.27774118650725693,0.47024382634596124,0.37111091268030105,0.29960023415116777,0.35077366760521406,0.4395134410825441,0.47163856626806383,0.4601824378436842,0.3024966411789593,0.42032841930843096,0.38297507621910787,0.3726325774102448,0.5766339842531759,0.2647066179412991,0.40286145896447784,0.39460919511861264,0.3937293039804106,0.27148903002198693,0.33980206524068873,0.3116113341095194,0.24042016705812874,0.3521535937391206,0.2284999571797952,0.43808727139709586,0.4523679427147991,0.3373932617214003,0.2865836467635546,0.5389457947212343,0.5996329290941816,0.3416047421304382,0.5708483677707993,0.47013787097400067,0.4436462903935713,0.3797596135595459,0.26924955900020975,0.40202396608793955,0.4468852248420133,0.48995711252841384,0.3912022827708397,0.3642810243739994,0.43289615975117085,0.3892723245752618,0.3254216405197315,0.28150291260129,0.4110909465784504,0.4679324257602139,0.3451081737874835,0.3475371125205462,0.5274827947175615,0.28166320731177347,0.31166480468318036,0.38526082944898027,0.49148882392432186,0.498133822968199,0.36974622097705234,0.32664771816683885,0.31002767087046795,0.38925889218522347,0.335838031701186,0.33639433276981656,0.2249186625975824,0.5330578055265114,0.48338377718942394,0.4012171032861897,0.40856714572211444,0.5033179386043302,0.3731501354185736,0.2632546435184736,0.41589610575430613,0.44886849016913216,0.4572134241841299,0.47239095270793774,0.2877233014611286,0.39214361656839164,0.35305777596337007,0.3784921264850195,0.34911010225969374,0.14776430152729866,0.47490672448392196,0.32013059507545455,0.4351111049452803,0.32987343090960164,0.5135136681185951,0.23294556161374355,0.5182497583014061,0.4549465568656213,0.5352992130781192,0.2906280724997461,0.281133175803126,0.32219850647801,0.30296051471961516,0.4046806647756452,0.4676988036947042,0.3111313315228803,0.347682737476806,0.24407618002564316,0.40637548358448944,0.22970488791780744,0.3120433186142906,0.4121188859759572,0.4741445406001947,0.42075910780361425,0.48389871033860343,0.17476009494283928,0.28130916551519447,0.2282420628106544,0.3490227633826661,0.43001480461282693,0.30677688396150443,0.3923329146536513,0.21860706802135438,0.3074076777303403,0.1907675320075013,0.3334016665158581,0.38326763668153385,0.4677833002850524,0.5181379215815123,0.42415828304905034,0.38668494378269036,0.35900881322490674,0.24892880626836322,0.3291809421984729,0.48342116303938,0.5168547558414124,0.3340517037373034,0.42063089293760214,0.3467242371262471,0.2959192963851204,0.3564814142573934,0.48477077842869687,0.4006450517053909,0.30746184804831317,0.2333168687118738,0.2766733156960958,0.296494001849875,0.4465215608482985,0.2692411033740862,0.2902296962545955,0.2292319551152873,0.2573568304418543,0.57514394710032,0.47340698432121414,0.27419127661440446,0.23190429220696984,0.49136525519626933,0.5502649386303758,0.5854599397341357,0.3537844093944116,0.4851021050526561,0.2505556069494898,0.3100135840360286,0.24807017690481967,0.3045791566500725,0.524365165357846,0.2205877050296316,0.2566170021778741,0.2834325429868841,0.3062477743170521,0.24559582068748184,0.4302782566457639,0.334131794891397,0.33364492198486356,0.39662030288172767,0.33826093329118717,0.26223108002374174,0.22831416219580666,0.287984683363732,0.34581290409379284,0.48825640931525927,0.29741990944468133,0.34782091391447806,0.40228832101387635,0.40112525608783156,0.38510984118687736,0.5045902576339982,0.36321881708631576,0.448050778790609,0.35327159895786947,0.4567157761250067,0.279263816024901,0.23270393835499287,0.4134003184472024,0.4039870875285395,0.4619869341850534,0.3152466925235023,0.5227891228306586,0.3763346038374665,0.4392606184270214,0.4198348532566533,0.4085627554369923,0.23077522933940312,0.3913494105794946,0.46709128378034903,0.2148860451322035,0.4627134455008098,0.4898685431977655,0.2782049044966977,0.42971522671373064,0.3553058596458113,0.5184389240789368,0.34230081346116836,0.4185568231331241,0.36661123744762575,0.353487271687178,0.31258699395417444,0.4007625278795561,0.21469076487610056,0.31140250840223216,0.42247990561736865,0.3362260184860006,0.5170383631884663,0.554489489592697,0.19826799336798387,0.4116096611262302,0.4215915665003375,0.5465294032980451,0.2534957241252317,0.46567342852051063,0.41647967825402826,0.4173902449608506,0.5887642294460513,0.3484474719191496,0.6146208609143038,0.22058007985173445,0.2632689175820119,0.3824511100799008,0.36560330001015884,0.3988867577461043,0.4898126438203953,0.4654316335527769,0.40624291442561034,0.3580520745928156,0.526236164516676,0.42357666457571247,0.3430791756852237,0.4700125997851344,0.47287921394628596,0.37508831443533625,0.5129469953651252,0.33572925687849614,0.5307771484484801,0.49650659887233156,0.36421652116058617,0.21596294541895694,0.45285769490993044,0.27269282941250833,0.36849171445042933,0.3189405097325344,0.4812389860088589,0.4219516185437054,0.19486382991194898,0.3610597805347054,0.40306832254131836,0.4379378816893894,0.38852027721056265,0.3123969083740203,0.46549192905252923,0.23913499799814725,0.4960649850752406,0.3890450188216873,0.4550091740807969,0.33228358808999814,0.478859971747518,0.4917682459669683,0.3255485873910186,0.4764119733703029,0.4393212406452439,0.2846834091078205,0.3632256192558769,0.26546217757482476,0.42448732803377076,0.4480055021341595,0.4890346424430365,0.6098822440296932,0.4354818260909519,0.2823475033703864,0.2673970504755829,0.3165192466366616,0.28886369303347975,0.3716059312626249,0.2731517905813641,0.3227137111779695,0.5041693283125283,0.4707145299494455,0.41741757763595605,0.48783150260831504,0.4075728564309968,0.40385771503921575,0.34049238165452683,0.49720418722468046,0.2621120337885033,0.329674600935803,0.37166162085392096,0.4448966753276705,0.33299813611052675,0.4781936975549144,0.5213059246457254,0.32880580390901376,0.38727028714363054,0.39604500547213195,0.4079892834585563,0.4028207472908636,0.26633491747081983,0.08909116214417902,0.44200116346851154,0.4381465360417999,0.2441946937057421,0.28406221059790815,0.5283997810465063,0.4959447046450424,0.532498008009826,0.3095187313496182,0.31413105036629246,0.2699470929035273,0.4697299944720122,0.357482975442019,0.4273709411367094,0.46015947949042496,0.35935633724143445,0.2677909459682375,0.49757364261534565,0.43873810773992883,0.4526954736227492,0.3052834929374621,0.3976591615292992,0.5424291578688012,0.4732991640933422,0.2694499603902689,0.29371613786449335,0.5790087551230219,0.4886911686389547,0.604861995614155,0.32528411295491466,0.27551425407152486,0.1200109916632626,0.31138275841905877,0.34618536319368126,0.24763322629097254,0.4729767451273098,0.47319948206605483,0.5427029382448354,0.314659304747488,0.5333185367465171,0.2882259753353361,0.3428687911117905,0.42186143787189273,0.5200682554033466,0.28607084242808495,0.4065060037171236,0.2794324403989584,0.4768565167830557,0.4686478003745751,0.3597500905217916,0.3566836192201223,0.4236656983846892,0.5276913377131583,0.4309161133332179,0.2798942846244304,0.3667706351247076,0.2506697373614337,0.4621950902621538,0.39742837267867226,0.2845578741231851,0.4130887465607255,0.5484980809696073,0.376568647945001,0.4936296273704829,0.38767547536657126,0.36063197300411354,0.4481264998210385,0.34474776763426357,0.33831633382517196,0.3343267106276537,0.3558029386256109,0.2867117296685919,0.33753040000993717,0.4813281758732166,0.3737921966764764,0.4402014071948624,0.19619141665675954,0.5495902101628077,0.23489863551880685,0.40406950277945214,0.583809470509092,0.3909596270112641,0.507284368090783,0.4381871070561739,0.3756169852000061,0.40075600573378173,0.2696312618997788,0.4089651561214743,0.3391304561209309,0.3173810367851265,0.5536187811056598,0.28225944299943034,0.4373501795966664,0.2696369234266737,0.3297710520636859,0.5736159260130212,0.45078762231162567,0.3596239163687509,0.4343929370483707,0.23989479288463114,0.4989012810541428,0.5288007407733747,0.38792732732867435,0.41704913911413266,0.37015359868538567,0.5852248304775587,0.39682355736567465,0.3862301855702398,0.4504775257510475,0.4526926999617971,0.33750581435278715,0.26723742750969076,0.4673472983137874,0.36337298994836265,0.32094655176456716,0.47364883809424124,0.3454164518075871,0.42615214666885665,0.5199452456861503,0.33456099930807537,0.37876379398608045,0.33010328582385917,0.27675217219593085,0.38687717010044104,0.3947647495995232,0.28298795620078165,0.2530239705786398,0.3187999671323101,0.43699446877140435,0.47901922383250956,0.3953222453547286,0.4833791190622417,0.4862571391833441,0.3460242267479603,0.26203042584633934,0.395836043787261,0.30840311392956404,0.3683047670870279,0.4372486585140309,0.21509767957966228,0.46466035559369867,0.2750669166004277,0.35103152042690644,0.4002575816621036,0.48321811328236786,0.3039200616508099,0.3914961177523794,0.3734132049847221,0.23396445487000866,0.5871064910921253,0.3680015264818614,0.4390713618906988,0.3544112566329923,0.36779864022641806
