,PH_4151.T,PH_4502.T,PH_4503.T,PH_4506.T,PH_4507.T,PH_4519.T,PH_4523.T,PH_4568.T,EL_6479.T,EL_6501.T,EL_6503.T,EL_6504.T,EL_6506.T,EL_6594.T,EL_6645.T,EL_6674.T,EL_6701.T,EL_6702.T,EL_6723.T,EL_6724.T,EL_6752.T,EL_6753.T,EL_6758.T,EL_6762.T,EL_6770.T,EL_6841.T,EL_6857.T,EL_6861.T,EL_6902.T,EL_6920.T,EL_6952.T,EL_6954.T,EL_6971.T,EL_6976.T,EL_6981.T,EL_7735.T,EL_7751.T,EL_7752.T,EL_8035.T,AU_7201.T,AU_7202.T,AU_7203.T,AU_7205.T,AU_7211.T,AU_7261.T,AU_7267.T,AU_7269.T,AU_7270.T,AU_7272.T,PR_4543.T,PR_4902.T,PR_6146.T,PR_7731.T,PR_7733.T,PR_7741.T,PR_7762.T,CO_9432.T,CO_9433.T,CO_9613.T,CO_9984.T,BA_8304.T,BA_8306.T,BA_8308.T,BA_8309.T,BA_8316.T,BA_8331.T,BA_8354.T,BA_8411.T,OT_8253.T,OT_8591.T,OT_8697.T,SE_8601.T,SE_8604.T,IN_8630.T,IN_8725.T,IN_8750.T,IN_8766.T,IN_8795.T,FI_1332.T,FO_2002.T,FO_2269.T,FO_2282.T,FO_2501.T,FO_2502.T,FO_2503.T,FO_2801.T,FO_2802.T,FO_2871.T,FO_2914.T,RE_3086.T,RE_3092.T,RE_3099.T,RE_3382.T,RE_7453.T,RE_8233.T,RE_8252.T,RE_8267.T,RE_9843.T,RE_9983.T,SE_2413.T,SE_2432.T,SE_4307.T,SE_4324.T,SE_4661.T,SE_4689.T,SE_4704.T,SE_4751.T,SE_4755.T,SE_7974.T,SE_9602.T,SE_9735.T,SE_9766.T,MI_1605.T,TE_3401.T,TE_3402.T,PU_3861.T,CH_3405.T,CH_3407.T,CH_4004.T,CH_4005.T,CH_4021.T,CH_4042.T,CH_4043.T,CH_4061.T,CH_4063.T,CH_4183.T,CH_4188.T,CH_4208.T,CH_4452.T,CH_4901.T,CH_4911.T,CH_6988.T,PE_5019.T,PE_5020.T,RU_5101.T,RU_5108.T,GL_5201.T,GL_5214.T,GL_5233.T,GL_5301.T,GL_5332.T,GL_5333.T,ST_5401.T,ST_5406.T,ST_5411.T,NO_3436.T,NO_5706.T,NO_5711.T,NO_5713.T,NO_5714.T,NO_5801.T,NO_5802.T,NO_5803.T,TR_2768.T,TR_8001.T,TR_8002.T,TR_8015.T,TR_8031.T,TR_8053.T,TR_8058.T,CO_1721.T,CO_1801.T,CO_1802.T,CO_1803.T,CO_1808.T,CO_1812.T,CO_1925.T,CO_1928.T,CO_1963.T,MA_5631.T,MA_6103.T,MA_6113.T,MA_6273.T,MA_6301.T,MA_6302.T,MA_6305.T,MA_6326.T,MA_6361.T,MA_6367.T,MA_6471.T,MA_6472.T,MA_6473.T,MA_7004.T,MA_7011.T,MA_7013.T,SH_7012.T,OT_7832.T,OT_7911.T,OT_7912.T,OT_7951.T,RE_8801.T,RE_8802.T,RE_8804.T,RE_8830.T,RA_9001.T,RA_9005.T,RA_9007.T,RA_9008.T,RA_9009.T,RA_9020.T,RA_9021.T,RA_9022.T,LA_9064.T,MA_9101.T,MA_9104.T,MA_9107.T,AI_9202.T,WA_9301.T,EL_9501.T,EL_9502.T,EL_9503.T,GA_9531.T,GA_9532.T
PH_4151.T,1.0,0.40774742478891685,0.6580225668931352,0.2940440162548953,0.346536781612315,0.5271240138903037,0.5848373663662269,0.41257606511569045,0.1632924261229928,0.1643600305121562,0.026107527841801644,0.3751507330653472,0.20796352424522588,-0.017851538964667166,-0.21722513296727597,0.33416651129791397,0.055150740919116974,0.1354294417483842,0.08116440711284345,0.07869976614080533,0.10615275591646238,0.3640463709191473,-0.09976945378669544,-0.24618786700094578,-0.010417557512582373,0.12469866106461505,-0.0730757866469664,0.3332242200853142,0.42536104168274524,0.17082666985016734,0.1899276985132982,0.14091982065935468,0.22177873511457197,-0.11584317247263226,0.19469746915285133,-0.06122482834483058,0.22794921725101835,-0.02164639369751283,-0.012435482964014947,0.43880211847624245,0.2107494136362279,0.43180221905321153,0.34107098382512596,-0.07305603028859725,-0.224714452365113,0.39900953150021823,0.4450990561162479,0.1996917672868603,0.24836529395724988,0.3639283374910951,-0.01973690826431871,-0.07929697423404089,0.40048557270961477,-0.17264128162091902,0.029999781443669323,0.06698618843579,0.22866113219751322,-0.08175414918194747,0.26894668700358765,0.10007003476435458,0.2255774433006623,0.23200642780242392,0.10489916625769682,0.17035626253269903,0.1800877868695942,0.40917741696259285,0.356448797236531,0.2546295094184951,0.23441529551016552,0.031122858776065424,-0.07057292712168793,0.03166957783510001,0.17086084816968117,0.28369347738190254,0.30355195569276106,0.08999883671298553,0.2981340785523371,0.043173634230905034,0.33725823028899343,0.439064041861583,0.5148753370088116,0.39956157812966486,0.3929921301221677,0.06558983946881695,0.32710805706265783,0.48294988945612793,0.506115123760275,0.23767721892188642,0.20154570494605295,0.32708188162014123,-0.014509629047921066,0.27138810742540637,-0.04855664496921685,-0.0012171037311189742,0.23832793739521393,0.2087667592458292,0.08556721169351716,0.3703215339986354,-0.21223717736088688,0.12946625303205744,-0.01943576848254702,0.47898189604162644,0.40471684846260597,0.21807623713426993,0.12393967540605032,0.3283213148698943,0.1449735277257725,0.012684582045149223,0.43185349826654873,0.3687415592340228,0.3758931248129674,0.3357256596387954,0.0764993739322056,-0.09026243211399834,0.0680817192367682,0.12277692580845075,0.19328456604255478,-0.3022708374888219,0.12416077447841577,0.050614119248263874,0.044428028058937606,-0.03161515934854513,0.09158817321011985,0.15906642365715257,0.25954175967255483,0.06631462372996962,0.19700389723182546,-0.1664923456756296,0.45927260416006094,0.03683898755626819,0.3688330428508093,0.05009907051140574,0.04078682339450519,-0.13178028377682388,0.4137524169951345,0.1777092929815063,-0.007854418700265499,-0.16995850075597516,0.0991847568708501,0.0455261262261917,0.022025025632750297,0.2611485343607612,0.16536153653779273,0.35654824253222034,0.039515979808924365,0.0792545144291638,0.12321917385344729,0.06103901485395916,0.13301040817725568,-0.2062138556603853,-0.12707787239728754,0.5448201662325735,0.030082216942059852,-0.057028934226413724,0.05063793273127125,0.07269241369907152,0.2340595098678635,0.02641826594649445,0.08517101822571949,0.08849715372772021,0.02218910047321247,-0.07672520297466652,-0.07522038109814137,-0.05243608291230119,0.08483839159708034,-0.17728339820042943,0.18816347661304725,0.3139726518466849,0.022448504325510682,0.29661299298677285,0.19905928506071988,0.05786171610517287,0.1974398225751407,0.2506153289495049,0.09846183644221024,0.17710288094109317,0.45407019345332433,-0.03897668466771741,0.29597360198336453,0.24231103572630078,0.16569720560019174,0.27864229151502007,0.15264267953025473,0.38055744750965276,0.2776503744663496,0.1745137872761487,0.42997510261252214,0.40058134083869934,0.5507154095319563,0.37337149005029996,0.2109503600614313,0.24806449739686942,-0.042285665561915736,0.28261923445613896,0.40642190571284786,0.3361350342532548,0.37675252164528455,0.31177878001029585,0.48614747386448226,0.6269112878672485,0.4700757837101445,0.48288260293336277,0.3446909814566502,0.18426027277106866,0.17573376379855077,0.19313666994224726,0.07043450238528837,0.47824523126476237,-0.38477163156536687,0.0909646002073921,0.24417883078867905,-0.033965615581272084,0.05780506395947216
PH_4502.T,0.40774742478891685,1.0,0.6347093784539752,0.6317407234053728,0.3804398944490093,0.5017410728086867,0.54855071215819,0.8559574315897823,0.250077702066765,0.5527268810293219,0.49648140048923345,0.6378277685321887,0.4940763141741456,0.338325957696259,0.07640563604141676,0.4805396828451088,0.3965117016401904,0.6015624184857861,0.11630984709116322,0.31774231941586983,0.5524180910550934,0.7014248780680284,0.28299003986482885,0.12745106362479747,0.5212157393286908,0.40912711354344033,0.288235612562897,0.7162364936262604,0.3764665530282339,0.34712751974760697,0.4090522773512371,0.49159846086644066,0.16007268873770897,0.11415057209490818,0.24680521786652249,0.44198507152834965,0.5663679629682151,0.5360872367506517,0.5779928307704129,0.598125013085415,0.23540663983693563,0.6956887744566297,0.5128055064398268,0.22305996535566294,0.23786965631802282,0.755907155306065,0.415179246322639,0.38973171213450064,0.4981954512517124,0.8369792567326289,0.37407292037941015,0.21077692309883903,0.030160025076622205,-0.060185235324327443,0.589310169315673,0.49502459385973474,0.7059317455390502,0.37662351070005046,0.5449652533758,0.6254014676142181,0.44205992764840935,0.601238965971257,0.36054497150964865,0.5084702452630756,0.6278627332624265,0.45379421061514297,0.5546532699454013,0.5643657631874938,0.41875111320934005,0.5366780113746342,-0.3671969565322993,0.47032713519889036,0.6148671086290614,0.5548441421793129,0.6461100030253736,0.6436880653714802,0.6016621175173212,0.6969728710502656,0.07997603351833699,0.6831139884363794,0.6455114297114761,0.48821307980526973,0.4747165658039048,0.5715422531743937,0.8136751776709278,0.5517306474130523,0.4666705062583755,0.27133087910654546,0.47465429639438556,0.5548081507653015,0.264125478236609,0.5739626956003121,0.10130721598923907,-0.05280957826111802,0.4917007793021959,0.5502742208178361,0.36323969771473863,0.026568639658820677,0.04138838639657583,-0.16700052643601815,0.020112385846943193,0.5594194798052681,0.5025479989895651,-0.3054861582447795,0.5704332635116051,0.381234058439711,0.5554435813446096,-0.4981775370083089,0.3763476465272546,0.3497326934505524,0.6216959466700812,0.17328214142244988,0.45838790993762,0.34164928076664736,0.5292334480352693,0.414168298691781,0.4529237573500132,0.21159608551589984,0.291717279520262,0.6162987793096713,0.6370424934062009,0.4725439463186516,0.6097739600663729,0.42707504132985535,0.7692860656624516,0.4739070275152845,0.7176601927538679,0.06466471628975687,0.6086638252523738,0.5467065283971798,0.43725537587022534,0.425968972558993,0.5190682872310057,0.25834873493143706,0.7112299070444367,0.5230584404167556,0.5993951169099759,0.12370547697675727,0.26526828209621023,0.4845742530527431,0.4322362757354987,0.5379209302533697,0.6857454772411945,0.7125771386479932,0.5889721938231919,0.6325858600983144,0.5578971715790287,0.5847236472567078,0.5493160187661376,0.08711109855588489,0.5427607130748501,0.4711689601890611,0.4597521726295159,0.2031708808078203,0.38136716126385806,0.47667006545213053,0.29086374537017873,0.35231380841624255,0.4677070708500912,0.4126984895973269,0.13650690610742,0.15519088293886096,0.23412325914294402,0.30581009772317064,0.44055407648227357,0.07818529615391434,0.5645600624102027,0.5878827855543324,0.3826527119688236,0.5372917148542202,0.5935670453348483,0.648088613710893,0.499498983317475,0.6560966137370936,0.479381931256413,0.4919707821971929,0.5771028453329088,0.45730420553899626,0.6656723623142731,0.591876549795788,0.5114679921002637,0.4034186852046055,0.42691917699815557,0.48506075271200416,0.5228784135103396,0.16721872168838137,0.5308853447621837,0.7650455611920013,0.7832934190397499,0.4655297765130454,0.6345786246077462,0.6324050381817993,0.6519657605565279,0.7168826005938964,0.3856598413952763,0.34946954769223043,0.45530052188245496,0.5203478775688196,0.3855222663492994,0.5451811758808157,0.576231291021638,0.3701903571837985,0.39002407245980836,0.41741478019711714,0.48491238043099044,0.6327079788082947,0.28313321353365206,0.5724489092162854,-0.16898728698952176,0.1561337593116288,0.46548580701327513,-0.24582183279817754,-0.1906956257312042
PH_4503.T,0.6580225668931352,0.6347093784539752,1.0,0.45286638484399605,0.4983436369553467,0.44272944734183156,0.778891246892912,0.556798259684455,0.4304001861153348,0.49191757548087167,0.3156480480472584,0.49795946766653004,0.44633165875945247,0.3110164679718604,0.1388726409008697,0.6095509120905694,0.3904433541112339,0.4113403562623809,0.10354458860338128,0.19905415809981697,0.2846824288653414,0.5202008145558914,-0.08558792971926177,0.05209543115011498,0.2659071550366475,0.45232772616872813,0.17031602915213934,0.6396208625167469,0.538749189622232,0.15408140289752853,0.2438348888224507,0.4907967759452892,0.25237234430078126,0.06808927921866578,0.22887355481326985,0.16169882213174272,0.48216610381851893,0.4461520228020316,0.3525907231770365,0.605699332185625,0.19180488147367847,0.6013276740129366,0.586180209573906,0.1875955829590878,-0.15426927703494342,0.5382001309056688,0.5944209691448262,0.23340045965469947,0.47707583969208717,0.6508236890970812,0.34926666547527296,0.23978809480185348,0.17563863699184762,-0.12264439189299972,0.4664499622599457,0.26847768034805125,0.6284164014981044,0.3441403341581323,0.4855136284172626,0.28961783687307774,0.35139250077774287,0.4468102586056042,0.12306533405786876,0.18671725338588027,0.3768403116675047,0.5455660111440879,0.5933539327711514,0.49336511549667994,0.41298262618843223,0.32885660409763956,-0.26021969616397306,0.20990411418694285,0.31041354849338115,0.4088535449646577,0.6113534618381944,0.36437634033076466,0.5672565524675809,0.40738471878947197,0.3612753767669187,0.5784561438640168,0.6214978610924937,0.43234185289282123,0.40443036705292457,0.37425256679841923,0.562842842514312,0.6216932000881346,0.4290071850950131,0.2681491723865073,0.3451397099305741,0.6571862428979506,0.3225241529011263,0.5211794339634991,0.2021711315158812,0.0564606251512914,0.6192663149822053,0.45292233514881247,0.3740161174908908,0.3601822263157171,-0.12567589498273155,0.12047623428433119,0.02227108135210639,0.6737777113297349,0.6975196077790095,0.06385486499887699,0.34956749911580287,0.32307951942080343,0.5060216866838121,-0.21482674236687493,0.4150397329061136,0.545561349739304,0.43164362563784825,0.39779961861948177,0.39472502497600254,0.08941320650304567,0.38953026243678107,0.47781697672655765,0.42076797117218434,-0.022795659291384253,0.3676505050239779,0.3388411901947741,0.42832133562789043,0.2827792676878689,0.3662953299261706,0.240142025222871,0.6430313606013762,0.2965025399983111,0.473565845483865,0.04762740435996609,0.48641174977773777,0.2629796825371195,0.3793562380096304,0.3040989776643701,0.561360316544061,0.08194511146698943,0.6740106521266798,0.546588893587029,0.3938061766374951,0.19384738330393936,0.18654833671987597,0.40402938477397976,0.3087647238192393,0.4609113459639049,0.4527707475828444,0.5964974690441688,0.38485547583725727,0.3584625403377463,0.2698583066592807,0.2610119003765222,0.39071080326582713,-0.031537054321804765,0.01858429942673584,0.5196931214479057,0.14724820650313017,0.2513641602232072,0.3496421349562158,0.3967574283015805,0.4426230123531766,0.2926707223355163,0.5363964911161468,0.25324216593432514,0.15175596321050258,0.2608446170228291,0.2590121538672232,0.23439680815571126,0.369381513387849,0.022540444805001232,0.652134989326132,0.5480983204932437,0.21582705509182332,0.44255678714435315,0.5144127808202182,0.3645119696341845,0.44190195024463647,0.572945553312048,0.35051228450593463,0.507082176584675,0.6447542983719472,0.3240104517854492,0.5687242828215539,0.5297443566702222,0.41329614215299953,0.49981197862497706,0.3091500879697187,0.5954748258878645,0.4967130723962029,0.3448941328068171,0.4704412669933669,0.4314090218140239,0.6157748355619774,0.41686516070977636,0.45092768859136595,0.5604456473872277,0.2987388535285745,0.4563405342236962,0.36105514125868327,0.47107437263056895,0.5378729752061497,0.4783123705493831,0.5142719449681382,0.5298650620996492,0.4858112246574385,0.4666721300796059,0.6408790785040248,0.35045119869194913,0.3255752355128032,0.44507117801695956,0.06191920953563474,0.6182384595777576,-0.33303181617979843,0.01600421138459543,0.3623863788719693,-0.3818446386028529,-0.24161141602185107
PH_4506.T,0.2940440162548953,0.6317407234053728,0.45286638484399605,1.0,0.6643573235364677,0.5746510055447857,0.6451727731874269,0.4538183656538253,0.10034799427321407,0.2894618773890145,0.2663997697115599,0.37549517966006024,0.5283277815139746,0.15082964354640677,0.20192257366535674,0.2781353463121094,0.3068624762547995,0.2987494213703591,0.0371196957398127,0.3367203867206964,0.517858662448979,0.3337733379615106,0.38754812647399856,-0.0794552007531617,0.401618128506934,0.3253354504074322,0.28575466483844847,0.5307796516260184,0.334768228450472,0.21479921095399282,0.4791622004318538,0.4764286524715268,0.09800643814278803,0.18370669978169774,0.20448115848673712,0.2743875755678391,0.5153960294352717,0.2662127120320486,0.23817452252088808,0.35295758971475294,0.2099048740269137,0.49798433113149104,0.22523892965863113,0.22904300189716764,0.10277600158848992,0.29926709959716274,0.4164297856676043,0.4595173009934433,0.25139769847356097,0.6348231535626084,0.23871381839868358,0.25766512185346696,0.09567537937103969,-0.013961053865339603,0.38227149317155323,0.419708852493537,0.29108315965186377,-0.11292705766600702,0.6774109472926254,0.28480426867235986,0.11168863147530385,0.4629203486670127,0.27519753334877883,0.2674414222899593,0.48686654740156426,0.3110062493232833,0.34780018307847194,0.5629068378600094,0.14837469270330392,0.26414346250931103,-0.3139824431701945,0.28446829433293913,0.3827937177192127,0.5603465997897197,0.43420855508660056,0.34064691053171997,0.3991662144685361,0.3581958758997145,-0.03603404071851918,0.6261278091300367,0.46249349404207873,0.1767872512564489,0.4281862392374199,0.5857000640399233,0.4873681599392502,0.4270523043199305,0.27936358557364016,0.053818501708596735,0.014208436391747048,0.3805912837120501,0.3977100424420093,0.4734456841754742,0.17894745841351212,-0.00309504043025437,0.524157629549178,0.42108035707353275,-0.000628358687184379,0.09248305665825642,0.10450738338147703,-0.11912225306874934,0.35574008236122107,0.45586800890166557,0.5223720166472959,-0.24938975540459743,0.1998449279979549,0.5405255997665794,0.4751045487570117,-0.4961073210721572,0.40584765057109345,0.3565112707503749,0.5876862596326614,0.3317344957835871,0.1269059060341153,0.5345672801219339,0.5367982223822058,0.1968488522513419,0.5691754113438131,0.3185960494265381,0.09859011396781969,0.3970248856855137,0.5537662238366299,0.36217142179242545,0.5811118068250004,0.4880694355023808,0.4883631100155103,0.5037414503620353,0.49356733096934174,-0.11462776772899236,0.3454467530000466,0.6301595309746884,0.35791864516848493,0.4701889477464062,0.23550964838061075,0.06641969357239783,0.5158920712764402,0.42489260820920877,0.34326986941952053,0.007605007133576636,0.08584206163754814,0.4815113083157518,0.17658406420944392,0.2943459299884804,0.40569158918247905,0.3662677397116221,0.3491020764588491,0.4765827108690037,0.3598539389454154,0.2940958646948792,0.4425548026915455,0.07160140829164498,0.3286743956875989,0.30868207779165197,0.2662230119446322,0.39733959691128845,0.11031193086274421,0.29892410768638844,0.25399879479896736,0.3262103012277573,0.21190608306473313,0.2844234611152925,0.32654159900076296,0.0006968439706017973,-0.07714227026443662,-0.00045708581602444114,0.20325174329544746,-0.16084556261363708,0.4589899948808788,0.5417571353878923,0.10971586387810978,0.5086283952900752,0.4224590716106485,0.4617791066738787,0.3284952734846255,0.296426643437781,0.33542173175936973,0.33673808512195474,0.39635716326362436,0.28716017415126943,0.41316393214618646,0.4176532756842578,0.35229799735536976,0.3044764559566483,0.1599131838681388,0.1719559900452365,0.41534567095249325,0.06911201220462032,0.39148333602059826,0.5951156527265384,0.6126532123490088,0.5893443879559568,0.4018036128163581,0.44382692432451837,0.3424154626756218,0.5191371568127068,0.24852884020919683,0.19217258340042923,0.2839480296954276,0.4213778496251369,0.21466287847507345,0.27519357615003315,0.38899508498251434,0.26916037615745375,0.35694254604199266,0.36907013125619353,0.4079659614830944,0.4081299136691638,0.11476543935153191,0.5873741991588932,-0.2448837669665462,0.015038246258375942,0.05440565725767612,-0.13475466819674306,-0.08390540873539068
PH_4507.T,0.346536781612315,0.3804398944490093,0.4983436369553467,0.6643573235364677,1.0,0.5476952145917727,0.5039784425006586,0.10136816363967946,0.15259916987536196,0.1422334347997542,0.22494839412140052,0.2995855940354008,0.4515577889312932,0.011171076663548106,0.18256157430964456,0.5106828401917374,0.324286001777329,0.28635128663470233,-0.17899796243971342,0.14641593512005235,0.4156096978273388,0.45750593791429933,0.29522246422285014,-0.23348331166665034,0.17439769395046614,0.39814270229585946,0.44033864333204054,0.10471253443830361,0.5212237962581795,0.37172952961194944,0.4089326945976487,0.3687922066134482,0.19350973205796335,0.3088153364511,0.11691714880577338,0.2595866875512188,0.410427864725062,0.049385700722702874,0.31483632152098356,0.43961792673531797,0.43891280150067924,0.5368661838918207,0.4722803805209754,0.42224881569255046,0.09135005700162621,0.286625821311613,0.5401468590514907,0.48726288168821114,0.36057260564204485,0.4677005304764458,0.35966361193194735,0.27062475755450194,0.26321135543347285,-0.16837876927708803,0.30730876060023743,0.2206685408472418,0.46920622617326224,0.08084240263928094,0.4934290305667016,0.2887974298820108,0.21931131662233475,0.23005012423104101,0.11814461298809684,0.23710379487525113,0.26696862943390465,0.08222697336081743,0.28816825045371625,0.374966367982389,0.15310905234244993,0.08369636972416962,-0.0896961731250601,0.1744863586855341,0.22970835330368736,0.4509375368336285,0.38676730733501413,0.3056624180506296,0.33560948748999875,0.29103689526375065,0.45403598563757896,0.5423139795508976,0.334817894656991,0.2972249981100017,0.4655069802445982,0.32640787833092366,0.2391568113376483,0.4709557978550295,0.282530173305027,0.41446918820925693,0.2610627391319906,0.5038766995736156,0.4336085335962743,0.48406624642325247,0.05137634052738095,-0.05771446200448531,0.512902920749038,0.42023430485223323,-0.00514381466351167,0.24610833694157017,0.13225871635513695,0.028609354703038273,0.6497316211590792,0.29836935666332765,0.5899873561838177,-0.08389453352616062,0.3958409647290988,0.6713134006986685,0.6580544913235461,-0.2943533322657631,0.6104052655598364,0.41791656757784856,0.29905463755827266,0.6163873725454261,0.18080988037546405,0.45527515628997145,0.4143958551710689,-0.14183771334346065,0.5317336380556892,0.07900951973563987,-0.0020724822488984974,0.40499607742160676,0.41951359063912036,0.3756721279504245,0.5019578970069268,0.41935929162559826,0.5179395563261697,0.4521087205604829,0.4759107500066235,0.08183345493834689,0.4017405319674105,0.42457959351669755,0.55006196420888,0.5253355383850612,0.17513220201916496,0.024761311371356606,0.6378697246259936,0.5815119212449283,0.3407365215736837,0.15849967140616786,-0.11558807853125325,0.527821387588482,0.0072088595440256325,0.02635440356290908,0.43943885053759113,0.35853855976264337,0.37345551199273613,0.3662462565790148,0.22360355820588176,0.31358103234456347,0.3876948437389289,0.010948252118485899,0.08706327931930295,0.4753392828582082,0.2667838644552257,0.2235256857747273,0.18327370328198672,0.23870290512493694,0.2698927429891451,0.4146049197975885,0.1744266278086616,0.2846670395711633,0.25089077082670963,0.20366371940279585,0.026982076104585365,0.15520881497387948,0.20806579361947347,0.06489357523956044,0.40241379401356814,0.35512469770343424,0.3275893814745758,0.46314991588263954,0.27898629784767665,0.24115023097703828,0.06703957665143224,0.37492724880893025,0.2410924305975712,0.3481060879848294,0.4471568017311854,0.1002781681306342,0.5405223678851935,0.5331035564994979,0.37332586769359993,0.43258553074802525,-0.012268931319948466,0.2819950552098017,0.3400767160924666,0.34193208341509657,0.2012352325042848,0.42853888273834667,0.38244358221698843,0.3975619387034657,0.23807497658331322,0.19978722924476475,0.20238962751728795,0.40807684572013014,0.03234539756848229,0.16433166368007363,0.19154647493995985,0.34293577931255925,0.30104268619002356,0.3939544055085635,0.31059765975340586,0.2262614667087767,0.39240393253772454,0.26828535083050725,0.29156784301277355,0.32620331990644064,0.24443311905489434,0.5130266713657372,-0.1399886171904208,-0.03782796843921014,0.014743910954697258,-0.13768810227009504,-0.10193064741538777
PH_4519.T,0.5271240138903037,0.5017410728086867,0.44272944734183156,0.5746510055447857,0.5476952145917727,1.0,0.5982942168433595,0.4998863163700231,0.08475323487943082,0.2898745428980792,0.10062245365588403,0.3917245281074722,0.45379765155299623,-0.04069862625721683,0.0650221192496912,0.26224264211327175,0.15328898776038208,0.2049307012869698,0.08715678055640375,0.21991949000748492,0.45175154432961645,0.5520838528432891,0.3584817885194226,0.042762584746067187,0.14883915459096755,0.30728975917636564,0.3581046889292886,0.3677478309231864,0.42881237909463,0.16039525827365728,0.36775999229781386,0.22841743818728877,0.3611346951310727,0.1782230053420645,0.31216560513674657,0.09268453154152462,0.6079179975461643,0.11970256874606894,0.14317364018691725,0.40452886530044857,0.4435491660416811,0.7377145609224359,0.6394841851480941,0.40392322147150933,0.3304649705644983,0.4827944487007519,0.4185559691883846,0.4370281675671781,0.17669199954208722,0.6937717059905889,0.2935699826624841,0.05750878925358443,0.30790714001449165,-0.15627750429828702,0.1602601018332711,0.3130926519840358,0.45651165505021646,-0.011801607637990886,0.5458374997978134,0.34355864318663526,0.31014505294188194,0.4913155477747049,0.43571497135306037,0.3763100454542911,0.5182348925340192,0.3008642317050711,0.36016470539814593,0.3838524694508252,0.5195858930496368,0.32344872706808936,-0.021018251282180926,0.28511049148778117,0.3461601391467071,0.4882337259554415,0.5609593286243997,0.3659476846020942,0.40346843543699823,0.4241270496195935,0.33829467733075097,0.782656762460286,0.6905550208766024,0.6504082417502944,0.6889513566181338,0.5890321337079389,0.4086800195604763,0.7010314030060186,0.7161023046690592,0.38179963083920004,0.4331553185844547,0.5020565368433946,0.531159153089315,0.6506099171618094,-0.013384252129482877,0.1211213087195871,0.556310702003629,0.6102803096919527,0.16249277521795316,0.5883641805055732,0.47864458840408,-0.3293483079326252,0.16842099884905148,0.38240540166806003,0.5672045933156076,0.21363600323061013,0.21340642377008126,0.45437179011459145,0.4828315671621342,-0.1537109269102531,0.6831303910604163,0.6262598657482511,0.7684343800270454,0.3708549368372547,0.2452598139393726,0.48572656194265407,0.041428597615994954,0.15908162315537153,0.3835424060928445,0.10591036692605818,0.1480733755655529,0.31245477256300014,0.45367244208055607,0.3099718478528678,0.40720596857327707,0.38293182490365624,0.4880646004011233,0.6509158774132804,0.3922327548999385,0.19959262038858427,0.5509638622225553,0.31751691846383223,0.36208186471841863,0.15689360691165907,0.005050773291874887,0.18070015722050964,0.5084985313460473,0.37511350207125316,0.24173998739447553,0.020083860716968157,0.15667922543570942,0.5398417558045437,0.3004611736712099,0.3182934011722902,0.5967446075429549,0.5423683124110954,0.38523611007367736,0.34054950994489136,0.2816322157161372,0.23344560052135666,0.5101098004840761,0.012979240227129703,0.12605105442254705,0.41422937125917225,0.3250697931703454,0.21268883390979887,0.1825681939925774,0.3092439533084987,0.4971049179592744,0.2743078619145018,0.1521860561670793,0.3131959517832357,0.6064055815093472,-0.08637261201542214,0.010484047961190878,0.08365630854014025,0.486037320231856,-0.2610673787666276,0.6165561740547509,0.6415683060679189,0.312500849977578,0.5479662073073516,0.29058979014644715,0.3475229799001442,0.1683320191113776,0.433972912218868,0.20569396231881926,0.36966924129163947,0.43555621992967014,0.1140615038725067,0.4115377863135784,0.41482832555974475,0.3492781211702672,0.3615172032647938,-0.12583146178047522,0.40930317661715004,0.5327630631524194,0.3155681418133758,0.21893405144035727,0.583781579766142,0.6717158562328673,0.632534911306058,0.5035553025779355,0.39202113032242636,0.3833623629630554,0.567516474525537,0.45655916045529876,0.5585329917207472,0.5826986536215154,0.6361864182488349,0.7542471380952817,0.6682723713033119,0.6633643025660775,0.6666880407651642,0.5327758083772802,0.27235557999780724,0.29197821291631076,0.4375677980861284,0.2493591356853423,0.7663755822829369,-0.1157381873006163,0.32202233813866965,0.2018383056551379,0.36965447288971176,0.3415986124106276
