,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BK,BBWI,BAX,BDX,BBY,BIO,TECH,BIIB,BLK,BX,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CDNS,CPT,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CHRW,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,COO,CPRT,GLW,CPAY,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DECK,DE,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,BEN,FCX,GRMN,IT,GE,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KEY,KMB,KIM,KMI,KKR,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PANW,PARA,PH,PAYX,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VTRS,V,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
MMM,1.0,0.5235794832779862,0.4423446141507921,0.3234980120350842,0.5049229024627128,0.3390573454508895,0.2491389538578438,0.3648357734462791,0.4654858090714476,0.4477629787457875,0.4887879003085887,0.3160278402814053,0.3873151551267765,0.41937273581449,0.3638932721076635,0.527010946728343,0.364531215731094,0.448369345870475,0.3898819061797602,0.3901739713792412,0.3968556669254046,0.2823781586963293,0.3958141562295053,0.3537113596167722,0.3661768482129809,0.3146588634800212,0.4830712256223207,0.4629797184722402,0.3600072243625781,0.3336510772513992,0.5469895523247318,0.6069376516147703,0.389311765709435,0.5528759546689089,0.4468322498694289,0.3788165062376163,0.4146923929286107,0.322660370084101,0.3986725413123466,0.3981863534743072,0.4144486230487954,0.4123653864592642,0.407491721021232,0.4177539276329618,0.3902384644188204,0.3991518083916311,0.3827267661553484,0.375906076121207,0.5171318591683923,0.324521738004005,0.3679232664985583,0.5506300180949045,0.2221335500147121,0.3405670505349527,0.3975387760904688,0.5173753431841315,0.5029292203875471,0.3366251596264367,0.3936006129580822,0.3623831171888483,0.3732609208344222,0.306159350088641,0.3094699752447913,0.2212448592209348,0.5597124441486401,0.4475297660969944,0.3982181798673406,0.3651359514945282,0.4833823231229933,0.3962628252089811,0.2800953050728174,0.3859220758512677,0.4440089005756026,0.4179427314967209,0.3699236742797915,0.3040817297637743,0.4276711124021871,0.322227912376683,0.3740061993423643,0.2084498685458349,0.4927610408976161,0.3558452196693897,0.4021531288156891,0.3447135573171382,0.55763870039295,0.2320557150216499,0.5118922734713853,0.4429158549775612,0.5290405770839303,0.3371748900078009,0.3029019229829286,0.379591223593238,0.3206669494970565,0.3679489677464405,0.359395124208219,0.4574000347700755,0.3271495605758527,0.4166361452325017,0.1797958311001989,0.4506955262599832,0.2716490488733423,0.3542373896348114,0.4635203010040886,0.4661981438127647,0.4997475661615383,0.5154261241727858,0.2223578445639822,0.3251108175149575,0.3261271339756733,0.4520167575349785,0.4525234961672922,0.3773394019162766,0.4298310554405589,0.2652833009243595,0.3678137048390447,0.2987148491062292,0.3843271159831666,0.3930210823925965,0.4249553081633614,0.5643980708362747,0.4158866598521242,0.3229470008340903,0.3554384725281756,0.2613069171420455,0.3557420698713721,0.4956973654048757,0.5545203494498145,0.3589315477055355,0.4219693321078446,0.3606610702808522,0.316110452156888,0.2834588748960654,0.4828760577671731,0.3997955828679952,0.338765168519017,0.1797996160731643,0.2893502971471615,0.333060717415022,0.4628130511320271,0.2510770514943601,0.2622751431124416,0.3496706950349869,0.2365670840828506,0.5747595070140664,0.398702313425077,0.3820465200707643,0.3569623160006087,0.5334854601752586,0.5670789196741772,0.5932473208392696,0.3531129929849082,0.5465831217300484,0.343064177632678,0.3518350955918207,0.2386589789126205,0.3406355386294433,0.5842053606413563,0.1764615762241239,0.3460837368815934,0.3477462475710752,0.2892947284585797,0.236588537660288,0.3877136737248572,0.3176049060051796,0.3639462938749598,0.3698147074818323,0.3914485456075224,0.3717242050588898,0.3618853380144693,0.3457584720415145,0.3702340546658264,0.3105225319863654,0.4992107608474995,0.312662547965758,0.4147410380610101,0.3924167625984806,0.4152080165138704,0.343735589844549,0.5002507810577761,0.3973904273088907,0.4889380193203793,0.4043169299403462,0.484858891174884,0.2584957724758305,0.3049989838387666,0.4552390542436502,0.3951989526690097,0.428387489723017,0.2396923110776167,0.5444643616468735,0.3871352628670407,0.4293108739220016,0.3857581931494241,0.4677104817194384,0.2417857813839477,0.3461171729033406,0.5262936022141558,0.2607787108845795,0.4457531286671415,0.512219088634329,0.3111422678204322,0.4424391247360449,0.3533829302520978,0.5351632814907061,0.3640582993676283,0.441451726599568,0.3805009413099766,0.3846799081513367,0.3365601666482868,0.4231143323608076,0.2882741925774504,0.3569797179554088,0.3783320742957762,0.329604505815958,0.4888142204363869,0.6346812432268845,0.2845443565636705,0.4160717613287715,0.4641517506454623,0.519762076804717,0.2772777811414152,0.4810699498917114,0.4460872956206597,0.5044795460220213,0.5688053966166019,0.331834736887496,0.6737948422309944,0.213815884534013,0.1863036659907442,0.4087328840436179,0.3812329482112065,0.450145006873723,0.5086122861825408,0.4891340807347318,0.4018083004815432,0.3718551074965658,0.5375367145620356,0.4182327367938812,0.4131949694660061,0.4602941645812443,0.4309299147951828,0.4006241265881857,0.4940164562588868,0.4619209445507397,0.4867007923868221,0.5285871902462291,0.3974412911007292,0.2979180848125698,0.4749809282350711,0.343084299161034,0.3896948235233776,0.3585621209625215,0.4315327146660968,0.3858770400719474,0.2132538372071502,0.387542748378635,0.3881267006341593,0.3881543866530969,0.3414314018873801,0.3567832148234779,0.4067110501299724,0.2664454966516343,0.5082622203897874,0.3566596552908782,0.4636635945019666,0.4172827839024177,0.5424666197883059,0.4459649471445981,0.267080508613893,0.505528475133142,0.4745130156301259,0.3039195933507783,0.3503319525870906,0.2271350426522966,0.4124983050734661,0.4674977142638842,0.4104655486336059,0.5123763336089853,0.467912272537286,0.2211268923188242,0.3462163033549868,0.4051764084051666,0.3073224768523506,0.4491684858034938,0.3130663373021533,0.2935095263446427,0.5362262242840556,0.4728843716417426,0.3969924310736876,0.4403169308234959,0.3625022095473446,0.4054796055998881,0.368240901927593,0.4584503685082522,0.236774334772245,0.3765831115531015,0.420138175119533,0.3802316944417025,0.3143071570363826,0.4709406713379979,0.5402395653389631,0.3374896883077619,0.4098066703951643,0.3755255644205919,0.4281357796430775,0.4233202442110162,0.2182920836247601,0.1204613418447107,0.4423124150755316,0.4349560306459163,0.3326842028681173,0.4134919945748965,0.3529030903498911,0.5327945225411679,0.5262766597177194,0.5317475965195555,0.3692105634872896,0.3365028042233913,0.3087785465279767,0.4684535386181855,0.3211816685833472,0.4064660764306361,0.3866433891095188,0.3201353747752575,0.3126211076804724,0.4347919367101153,0.4865938382333967,0.3861377638503045,0.3406230806710919,0.4088801164211085,0.5353767819828293,0.4766320936361537,0.1906054677591906,0.3645390940896321,0.5953830614395308,0.5357040801892707,0.5649605842493683,0.4215205233986075,0.3569103346285681,0.1468435828792841,0.399306747467914,0.4011862673195526,0.3564508873094083,0.5251866690478559,0.4183103337133557,0.5406482045456321,0.4033644118600108,0.5515752293462487,0.386267802692433,0.3538266929655215,0.4271759246968643,0.5600481873421402,0.3640631328957204,0.3697418983563051,0.3166914530617188,0.4076399267215304,0.4249306294270418,0.3508819583744456,0.3612600791084998,0.3947144584083001,0.5004159809397046,0.4598410365959083,0.3385979086151235,0.3913141857708432,0.2210061606171894,0.48099972039937,0.4150256530819557,0.313701118950537,0.4071759962175752,0.5451379213052474,0.3492241714728366,0.5476005059030866,0.3624851387033451,0.3611712634338652,0.4483897407332148,0.314767787280119,0.3359931092549361,0.3773802973261974,0.3535868319280743,0.3763304476643683,0.2660804191617726,0.4786201037740725,0.3847031158483256,0.3970024035728229,0.2860136074597107,0.5360271426964273,0.3442623386529512,0.3662984126223352,0.6064374038418258,0.3988736814035607,0.5143924655318965,0.431165800285319,0.4128942676851719,0.4651397433829055,0.2152680168458247,0.3382220694989749,0.3881114008618967,0.2918198723554398,0.5576599082910293,0.2359627756687745,0.437047943628324,0.2799909082083159,0.328948559927337,0.5303272582956525,0.4488150147447268,0.4081492692023903,0.3945935707226662,0.1957630711230576,0.4719360059618288,0.5152642970051561,0.411440212934058,0.4203686290028587,0.3456785945183504,0.5213100104279524,0.3767024203464937,0.4447688329300772,0.4210195241158445,0.4985769926867345,0.287155800095709,0.2993563767062767,0.5224554447218855,0.3778608299305045,0.3161709548777809,0.5141862442708512,0.3488556587782177,0.488087566964743,0.4943013094974396,0.3696197030932477,0.4000921583350117,0.3552132747803981,0.3066471762035139,0.3816679326682109,0.4049246467283602,0.3367407699966483,0.2595243269873903,0.3225706422550086,0.4720411752522838,0.4080091874120398,0.4399353342838076,0.4640399522158679,0.4736616257239601,0.3955068185499831,0.2841946512067723,0.4294219237822447,0.329098389386887,0.4062932905704733,0.4470174910458798,0.3362506484541433,0.5011320339640334,0.3040099709590689,0.2984436479747233,0.3854909481734763,0.4800672414740178,0.2989298266091756,0.3930572651074961,0.3244178844091814,0.3198843094706089,0.5798769009748715,0.3978365310897334,0.4092583148218541,0.4036081281449158,0.3832781266683398
AOS,0.5235794832779862,1.0,0.3864544351909446,0.2777411865072569,0.4702438263459612,0.371110912680301,0.2996002341511677,0.350773667605214,0.4395134410825441,0.4716385662680638,0.4601824378436842,0.3024966411789593,0.4203284193084309,0.3829750762191078,0.3726325774102448,0.5766339842531759,0.2647066179412991,0.4028614589644778,0.3946091951186126,0.3937293039804106,0.2714890300219869,0.3398020652406887,0.3116113341095194,0.2404201670581287,0.3521535937391206,0.2284999571797952,0.4380872713970958,0.4523679427147991,0.3373932617214003,0.2865836467635546,0.5389457947212343,0.5996329290941816,0.3416047421304382,0.5708483677707993,0.4701378709740006,0.4436462903935713,0.3797596135595459,0.2692495590002097,0.4020239660879395,0.4468852248420133,0.4899571125284138,0.3912022827708397,0.3642810243739994,0.4328961597511708,0.3892723245752618,0.3254216405197315,0.28150291260129,0.4110909465784504,0.4679324257602139,0.3451081737874835,0.3475371125205462,0.5274827947175615,0.2816632073117734,0.3116648046831803,0.3852608294489802,0.4914888239243218,0.498133822968199,0.3697462209770523,0.3266477181668388,0.3100276708704679,0.3892588921852234,0.335838031701186,0.3363943327698165,0.2249186625975824,0.5330578055265114,0.4833837771894239,0.4012171032861897,0.4085671457221144,0.5033179386043302,0.3731501354185736,0.2632546435184736,0.4158961057543061,0.4488684901691321,0.4572134241841299,0.4723909527079377,0.2877233014611286,0.3921436165683916,0.3784921264850195,0.3491101022596937,0.1477643015272986,0.4749067244839219,0.3201305950754545,0.4351111049452803,0.3298734309096016,0.5135136681185951,0.2329455616137435,0.5182497583014061,0.4549465568656213,0.5352992130781192,0.2906280724997461,0.281133175803126,0.32219850647801,0.3029605147196151,0.35305777596337,0.4046806647756452,0.4676988036947042,0.3111313315228803,0.347682737476806,0.2440761800256431,0.4063754835844894,0.2297048879178074,0.3120433186142906,0.4121188859759572,0.4741445406001947,0.4207591078036142,0.4838987103386034,0.1747600949428392,0.2813091655151944,0.2282420628106544,0.3490227633826661,0.4300148046128269,0.3067768839615044,0.3923329146536513,0.2186070680213543,0.3074076777303403,0.1907675320075013,0.3334016665158581,0.3832676366815338,0.4677833002850524,0.5181379215815123,0.4241582830490503,0.3866849437826903,0.3590088132249067,0.2489288062683632,0.3291809421984729,0.48342116303938,0.5168547558414124,0.3340517037373034,0.4206308929376021,0.3467242371262471,0.2959192963851204,0.3564814142573934,0.4847707784286968,0.4006450517053909,0.3074618480483131,0.2333168687118738,0.2766733156960958,0.296494001849875,0.4465215608482985,0.2692411033740862,0.2902296962545955,0.2292319551152873,0.2573568304418543,0.57514394710032,0.4734069843212141,0.2741912766144044,0.2319042922069698,0.4913652551962693,0.5502649386303758,0.5854599397341357,0.3537844093944116,0.4851021050526561,0.2505556069494898,0.3100135840360286,0.2480701769048196,0.3045791566500725,0.524365165357846,0.2205877050296316,0.2566170021778741,0.2834325429868841,0.3062477743170521,0.2455958206874818,0.4302782566457639,0.3210724708435292,0.334131794891397,0.3336449219848635,0.3966203028817276,0.3382609332911871,0.2622310800237417,0.2283141621958066,0.287984683363732,0.3458129040937928,0.4882564093152592,0.2974199094446813,0.347820913914478,0.4022883210138763,0.4011252560878315,0.3851098411868773,0.5045902576339982,0.3632188170863157,0.448050778790609,0.3532715989578694,0.4567157761250067,0.279263816024901,0.2327039383549928,0.4134003184472024,0.4039870875285395,0.4619869341850534,0.3152466925235023,0.5227891228306586,0.3763346038374665,0.4392606184270214,0.4198348532566533,0.4085627554369923,0.2307752293394031,0.3913494105794946,0.467091283780349,0.2148860451322035,0.4627134455008098,0.4898685431977655,0.2782049044966977,0.4297152267137306,0.3553058596458113,0.5184389240789368,0.3423008134611683,0.4185568231331241,0.3666112374476257,0.353487271687178,0.3125869939541744,0.4007625278795561,0.2146907648761005,0.3114025084022321,0.4224799056173686,0.3362260184860006,0.5170383631884663,0.554489489592697,0.1982679933679838,0.4116096611262302,0.4215915665003375,0.5465294032980451,0.2534957241252317,0.4656734285205106,0.4164796782540282,0.4173902449608506,0.5887642294460513,0.3484474719191496,0.6146208609143038,0.2205800798517344,0.2632689175820119,0.3824511100799008,0.3656033000101588,0.3988867577461043,0.4898126438203953,0.4654316335527769,0.4062429144256103,0.3580520745928156,0.526236164516676,0.4235766645757124,0.3430791756852237,0.4700125997851344,0.4728792139462859,0.3750883144353362,0.5129469953651252,0.3357292568784961,0.5307771484484801,0.4965065988723315,0.3642165211605861,0.2159629454189569,0.4528576949099304,0.2726928294125083,0.3684917144504293,0.3189405097325344,0.4812389860088589,0.4219516185437054,0.1948638299119489,0.3610597805347054,0.4030683225413183,0.4379378816893894,0.3885202772105626,0.3123969083740203,0.4654919290525292,0.2391349979981472,0.4960649850752406,0.3890450188216873,0.4550091740807969,0.3322835880899981,0.478859971747518,0.4917682459669683,0.3255485873910186,0.4764119733703029,0.4393212406452439,0.2846834091078205,0.3632256192558769,0.2654621775748247,0.4244873280337707,0.4480055021341595,0.4890346424430365,0.6098822440296932,0.4354818260909519,0.2823475033703864,0.2673970504755829,0.3165192466366616,0.2888636930334797,0.3716059312626249,0.2731517905813641,0.3227137111779695,0.5041693283125283,0.4707145299494455,0.417417577635956,0.487831502608315,0.4075728564309968,0.4038577150392157,0.3404923816545268,0.4972041872246804,0.2621120337885033,0.329674600935803,0.3716616208539209,0.4448966753276705,0.3329981361105267,0.4781936975549144,0.5213059246457254,0.3288058039090137,0.3872702871436305,0.3960450054721319,0.4079892834585563,0.4028207472908636,0.2663349174708198,0.089091162144179,0.4420011634685115,0.4381465360417999,0.2441946937057421,0.4094873721478259,0.2840622105979081,0.5283997810465063,0.4959447046450424,0.532498008009826,0.3095187313496182,0.3141310503662924,0.2699470929035273,0.4697299944720122,0.357482975442019,0.4273709411367094,0.4601594794904249,0.3593563372414344,0.2677909459682375,0.4975736426153456,0.4387381077399288,0.4526954736227492,0.3052834929374621,0.3976591615292992,0.5424291578688012,0.4732991640933422,0.2694499603902689,0.2937161378644933,0.5790087551230219,0.4886911686389547,0.604861995614155,0.3252841129549146,0.2755142540715248,0.1200109916632626,0.3113827584190587,0.3461853631936812,0.2476332262909725,0.4729767451273098,0.4731994820660548,0.5427029382448354,0.314659304747488,0.5333185367465171,0.2882259753353361,0.3428687911117905,0.4218614378718927,0.5200682554033466,0.2860708424280849,0.4065060037171236,0.2794324403989584,0.4768565167830557,0.4686478003745751,0.3597500905217916,0.3566836192201223,0.4236656983846892,0.5276913377131583,0.4309161133332179,0.2798942846244304,0.3667706351247076,0.2506697373614337,0.4621950902621538,0.3974283726786722,0.2845578741231851,0.4130887465607255,0.5484980809696073,0.376568647945001,0.4936296273704829,0.3876754753665712,0.3606319730041135,0.4481264998210385,0.3447477676342635,0.3383163338251719,0.3343267106276537,0.3558029386256109,0.2867117296685919,0.3375304000099371,0.4813281758732166,0.3737921966764764,0.4402014071948624,0.1961914166567595,0.5495902101628077,0.2348986355188068,0.4040695027794521,0.583809470509092,0.3909596270112641,0.507284368090783,0.4381871070561739,0.3756169852000061,0.4007560057337817,0.2696312618997788,0.4089651561214743,0.3391304561209309,0.3173810367851265,0.5536187811056598,0.2822594429994303,0.4373501795966664,0.2696369234266737,0.3297710520636859,0.5736159260130212,0.4507876223116256,0.3596239163687509,0.4343929370483707,0.2398947928846311,0.4989012810541428,0.5288007407733747,0.3879273273286743,0.4170491391141326,0.3701535986853856,0.5852248304775587,0.3968235573656746,0.3862301855702398,0.4504775257510475,0.4526926999617971,0.3375058143527871,0.2672374275096907,0.4673472983137874,0.3633729899483626,0.3209465517645671,0.4736488380942412,0.3454164518075871,0.4261521466688566,0.5199452456861503,0.3345609993080753,0.3787637939860804,0.3301032858238591,0.2767521721959308,0.386877170100441,0.3947647495995232,0.2829879562007816,0.2530239705786398,0.3187999671323101,0.4369944687714043,0.4790192238325095,0.3953222453547286,0.4833791190622417,0.4862571391833441,0.3460242267479603,0.2620304258463393,0.395836043787261,0.308403113929564,0.3683047670870279,0.4372486585140309,0.2150976795796622,0.4646603555936986,0.2750669166004277,0.3510315204269064,0.4002575816621036,0.4832181132823678,0.3039200616508099,0.3914961177523794,0.3734132049847221,0.2339644548700086,0.5871064910921253,0.3680015264818614,0.4390713618906988,0.3544112566329923,0.367798640226418
